MES ;ANO;DESTINO;DESTINAÄ«O;RES÷DUO;CLASSE;CLASSE_12;MASSA(t);VIAGENS;Volume (m3);ORIGEM;NOTAS;
Out;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;3,3;;;LEV;;
Out;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;18,41;;;Ponto Verde Vidro;;
Out;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;11,7;;;Lote 01;;
Out;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;38,95;;;LOTE 02;;
Out;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;18,75;;;LOTE 05;;
Out;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;11,17;;;LOTE 06;;
Out;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;24,74;;;LOTE 02;;
Out;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;39,18;;;LOTE 04;;
Out;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,7;;;LOTE 05;;
Out;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;3,55;;;LOTE 06;;
Out;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;8,99;;;Lote 01;;
Out;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;37,46;;;LOTE 03;;
Out;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;7,65;;;LOTE 04;;
Out;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;16,09;;;LOTE 06;;
Out;2021;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;4,66;;;LEV;;
Out;2021;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;40,6;;;Lote 01;;
Out;2021;REDE SOL;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;43,4;;;LEV Vidro;;
Out;2021;REDE SOL;COLETA SELETIVA PMPV;MISTO;RDO;RSU;77,96;;;Ponto Verde Misto;;
Nov;2021;COMPOSTAGEM;COMPOSTAGEM;Res°duo OrgÉnico Coletado;RDO;RSU;139;;;;;
Nov;2021;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;47,2;;;;;
Nov;2021;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;61937,81;;;;;
Nov;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;URPVs e Deposiá‰es Clandestinas;RCC;RCCV;15537,27;;;;;
Nov;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;REJEITO;RDO;RCCV;-1102,08;;;;;
Nov;2021;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;1102,08;;;;;
Nov;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS S‡LIDOS URBANOS TRIADOS;RSU;RCCV;-232,71;;;;;
Nov;2021;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;232,71;;;;;
Nov;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - MADEIRA;RSU;RCCV;-449,68;;;;;
Nov;2021;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - MADEIRA;RDO;RCCV;449,68;;;;;
Nov;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PMPV;RSU;RCCV;-17,77;;;;;
Nov;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;PAPEL;RDO;RSU;4,94;;;CTR Maca£bas;;
Nov;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;METAL;RDO;RSU;3,43;;;CTR Maca£bas;;
Nov;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;PLµSTICO;RDO;RSU;5,92;;;CTR Maca£bas;;
Nov;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;3,48;;;CTR Maca£bas;;
Nov;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PNEUS;RSU;RCCV;-27,53;;;;;
Nov;2021;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - PNEUS;RDO;RCCV;27,53;;;;;
Nov;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS ELETR‚NICOS;Outros;RCCV;0;;;;;
Nov;2021;Ecosust;DESTINAÄ«O RES÷DUOS PERIGOSO;RES÷DUOS ELETR‚NICOS DESTINADOS;Outros;Perigosos;0;;;;;
Nov;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;PODA PBH;RPO ;RCCV;-2379,89;;;;;
Nov;2021;CTR MACAÈBAS;ATERRAGEM;PODA ATERRADA;RPO ;RPO;2379,89;;;;;
Nov;2021;ESTAÄ«O PAMPULHA;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;210;35;175;;;
Nov;2021;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;1310;156;1092;;;
Dez;2021;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;65814,2;;;;;
Dez;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;URPVs e Deposiá‰es Clandestinas;RCC;RCCV;15549,9;;;;;
Dez;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;REJEITO;RDO;RCCV;-1119,3;;;;;
Dez;2021;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;1119,3;;;;;
Dez;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS S‡LIDOS URBANOS TRIADOS;RSU;RCCV;-147,15;;;;;
Dez;2021;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;147,15;;;;;
Dez;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - MADEIRA;RSU;RCCV;-605,63;;;;;
Dez;2021;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - MADEIRA;RDO;RCCV;605,63;;;;;
Dez;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PMPV;RSU;RCCV;-33,49;;;;;
Dez;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;PAPEL;RDO;RSU;12,33;;;CTR Maca£bas;;
Dez;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;METAL;RDO;RSU;2,04;;;CTR Maca£bas;;
Dez;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;PLµSTICO;RDO;RSU;12,96;;;CTR Maca£bas;;
Dez;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;6,16;;;CTR Maca£bas;;
Dez;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PNEUS;RSU;RCCV;-36,04;;;;;
Dez;2021;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - PNEUS;RDO;RCCV;36,04;;;;;
Dez;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS ELETR‚NICOS;Outros;RCCV;-8,75;;;;;
Dez;2021;Ecosust;DESTINAÄ«O RES÷DUOS PERIGOSO;RES÷DUOS ELETR‚NICOS DESTINADOS;Outros;Perigosos;8,75;;;;;
Dez;2021;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;PODA PBH;RPO ;RCCV;-2753,92;;;;;
Dez;2021;CTR MACAÈBAS;ATERRAGEM;PODA ATERRADA;RPO ;RPO;2753,92;;;;;
Dez;2021;COMPOSTAGEM;COMPOSTAGEM;Res°duo OrgÉnico Coletado;RDO;RSU;150,3;;;;;
Dez;2021;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;64,5;;;;;
Dez;2021;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;;;;;;
Dez;2021;ESTAÄ«O PAMPULHA;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;;;;;;
Dez;2021;ASSOCIRECICLE;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;25,77;;;Ponto Verde Vidro;;
Dez;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;4,52;;;LEV;;
Dez;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;27,73;;;Ponto Verde Vidro;;
Dez;2021;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;7,22;;;LEV;;
Dez;2021;REDE SOL;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;38,46;;;LEV Vidro;;
Dez;2021;REDE SOL;COLETA SELETIVA PMPV;MISTO;RDO;RSU;64,67;;;Ponto Verde Misto;;
Dez;2021;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,7;;;Lote 01;;
Dez;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;13,18;;;Lote 01;;
Dez;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,19;;;Lote 01;;
Dez;2021;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;45,13;;;Lote 01;;
Dez;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;43,54;;;LOTE 02;;
Dez;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;26,69;;;LOTE 02;;
Dez;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;11,74;;;LOTE 03;;
Dez;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;25,2;;;LOTE 03;;
Dez;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;47,11;;;LOTE 04;;
Dez;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,65;;;LOTE 04;;
Dez;2021;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;30,22;;;LOTE 05;;
Dez;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;19,81;;;LOTE 05;;
Dez;2021;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;1,91;;;LOTE 06;;
Dez;2021;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;10,36;;;LOTE 06;;
Dez;2021;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,6;;;LOTE 06;;
Dez;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;3,04;;;LOTE 06;;
Dez;2021;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;17,98;;;LOTE 06;;
Dez;2021;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;8,15;;;LOTE 05;;
Dez;2021;ESTAÄ«O PAMPULHA;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;36;5;30;;;
Dez;2021;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;1293,6;154;1078;;;
Jan;2022;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;65429,04;;;;;
Jan;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;URPVs e Deposiá‰es Clandestinas;RCC;RCCV;16582,61;;;;;
Jan;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;REJEITO;RDO;RCCV;-1004,5;;;;;
Jan;2022;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;1004,5;;;;;
Jan;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS S‡LIDOS URBANOS TRIADOS;RSU;RCCV;-153,93;;;;;
Jan;2022;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;153,93;;;;;
Jan;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - MADEIRA;RSU;RCCV;-571,28;;;;;
Jan;2022;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - MADEIRA;RDO;RCCV;571,28;;;;;
Jan;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PMPV;RSU;RCCV;-8,48;;;;;
Jan;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;PAPEL;RDO;RSU;2,64;;;CTR Maca£bas;;
Jan;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;METAL;RDO;RSU;1,65;;;CTR Maca£bas;;
Jan;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;PLµSTICO;RDO;RSU;2,48;;;CTR Maca£bas;;
Jan;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;1,71;;;CTR Maca£bas;;
Jan;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PNEUS;RSU;RCCV;-47,82;;;;;
Jan;2022;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - PNEUS;RDO;RCCV;47,82;;;;;
Jan;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS ELETR‚NICOS;Outros;RCCV;0;;;;;
Jan;2022;Ecosust;DESTINAÄ«O RES÷DUOS PERIGOSO;RES÷DUOS ELETR‚NICOS DESTINADOS;Outros;Perigosos;0;;;;;
Jan;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;PODA PBH;RPO ;RCCV;-2317;;;;;
Jan;2022;CTR MACAÈBAS;ATERRAGEM;PODA ATERRADA;RPO ;RPO;2317;;;;;
Jan;2022;COMPOSTAGEM;COMPOSTAGEM;Res°duo OrgÉnico Coletado;RDO;RSU;137,24;;;;;
Jan;2022;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;67,1;;;;;
Jan;2022;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;982,8;117;819;;;
Jan;2022;ESTAÄ«O PAMPULHA;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;0;0;0;;;
Jan;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;3,26;;;ESCOLAS;;
Jan;2022;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;7,09;;;LEV Misto;;
Jan;2022;REDE SOL;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;45,31;;;LEV Vidro;;
Jan;2022;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;22,8;;;Ponto Verde Misto;;
Jan;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;29,24;;;Ponto Verde Misto;;
Jan;2022;REDE SOL;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;90,52;;;Ponto Verde Vidro;;
Jan;2022;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;8,76;;;Lote 01;;
Jan;2022;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;30,15;;;LOTE 05;;
Jan;2022;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;2,79;;;LOTE 06;;
Jan;2022;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,48;;;LOTE 06;;
Jan;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;13,51;;;Lote 01;;
Jan;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;46,89;;;LOTE 02;;
Jan;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;18,57;;;LOTE 05;;
Jan;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;13,05;;;LOTE 06;;
Jan;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;26,53;;;LOTE 02;;
Jan;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;12,56;;;LOTE 03;;
Jan;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;48,59;;;LOTE 04;;
Jan;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;10,44;;;LOTE 05;;
Jan;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;3,5;;;LOTE 06;;
Jan;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,67;;;Lote 01;;
Jan;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;28,48;;;LOTE 03;;
Jan;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;13,09;;;LOTE 04;;
Jan;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;21,44;;;LOTE 06;;
Jan;2022;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;44,01;;;Lote 01;;
Fev;2022;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;59930,91;;;;;
Fev;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;URPVs e Deposiá‰es Clandestinas;RCC;RCCV;18575,1;;;;;
Fev;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;REJEITO;RDO;RCCV;-780,64;;;;;
Fev;2022;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;780,64;;;;;
Fev;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS S‡LIDOS URBANOS TRIADOS;RSU;RCCV;-136,92;;;;;
Fev;2022;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;136,92;;;;;
Fev;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - MADEIRA;RSU;RCCV;-461,32;;;;;
Fev;2022;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - MADEIRA;RDO;RCCV;461,32;;;;;
Fev;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PMPV;RSU;RCCV;-21,6;;;;;
Fev;2022;ASSOCIRECICLE;COLETA SELETIVA PMPV;PAPEL;RDO;RSU;7,31;;;CTR MACAÈBAS;;
Fev;2022;ASSOCIRECICLE;COLETA SELETIVA PMPV;METAL;RDO;RSU;0;;;CTR Maca£bas;;
Fev;2022;ASSOCIRECICLE;COLETA SELETIVA PMPV;PLµSTICO;RDO;RSU;9,72;;;CTR Maca£bas;;
Fev;2022;ASSOCIRECICLE;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;4,57;;;CTR Maca£bas;;
Fev;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PNEUS;RSU;RCCV;-29,53;;;;;
Fev;2022;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - PNEUS;RDO;RCCV;29,53;;;;;
Fev;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS ELETR‚NICOS;Outros;RCCV;0;;;;;
Fev;2022;Ecosust;DESTINAÄ«O RES÷DUOS PERIGOSO;RES÷DUOS ELETR‚NICOS DESTINADOS;Outros;Perigosos;0;;;;;
Fev;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;PODA PBH;RPO ;RCCV;-2492,43;;;;;
Fev;2022;CTR MACAÈBAS;ATERRAGEM;PODA ATERRADA;RPO ;RPO;2492,43;;;;;
Fev;2022;COMPOSTAGEM;COMPOSTAGEM;Res°duo OrgÉnico Coletado;RDO;RSU;101,14;;;;;
Fev;2022;COMPOSTAGEM;COMPOSTAGEM;Poda;RPO ;RPO;62,03;;;;;
Fev;2022;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;226,8;27;189;;;
Fev;2022;ESTAÄ«O PAMPULHA;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;0;0;0;;;
Fev;2022;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;33,55;;;Ponto Verde Misto;;
Fev;2022;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,58;;;Lote 01;;
Fev;2022;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;28,68;;;LOTE 05;;
Fev;2022;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;1,92;;;LOTE 06;;
Fev;2022;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;11,2;;;LOTE 06;;
Fev;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;15,33;;;Lote 01;;
Fev;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;46,97;;;LOTE 02;;
Fev;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;21,23;;;LOTE 05;;
Fev;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;11,55;;;LOTE 06;;
Fev;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;24,56;;;LOTE 02;;
Fev;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;13,1;;;LOTE 03;;
Fev;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;49,77;;;LOTE 04;;
Fev;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;8,04;;;LOTE 05;;
Fev;2022;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;3,08;;;LOTE 06;;
Fev;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;4,96;;;ESCOLAS;;
Fev;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;12,11;;;Ponto Verde Misto;;
Fev;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;12,88;;;Lote 01;;
Fev;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;36,14;;;LOTE 03;;
Fev;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;12,42;;;LOTE 04;;
Fev;2022;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;21,33;;;LOTE 06;;
Fev;2022;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;6,77;;;LEV Misto;;
Fev;2022;COOPESOL LESTE;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;20,44;;;Ponto Verde Vidro;;
Fev;2022;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;12,06;;;Ponto Verde Misto;;
Fev;2022;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;47,7;;;Lote 01;;
Fev;2022;REDE SOL;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;46,93;;;LEV Vidro;;
Fev;2022;REDE SOL;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;60,19;;;Ponto Verde Vidro;;
Mar;2022;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;62336,44;;;;;
Mar;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;URPVs e Deposiá‰es Clandestinas;RCC;RCCV;23129,86;;;;;
Mar;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;REJEITO;RDO;RCCV;-947,1;;;;;
Mar;2022;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;947,1;;;;;
Mar;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS S‡LIDOS URBANOS TRIADOS;RSU;RCCV;-98;;;;;
Mar;2022;CTR MACAÈBAS;ATERRAGEM;REJEITO TRIAGEM MATERIAIS;RDO;RSU;98;;;;;
Mar;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - MADEIRA;RSU;RCCV;-186,64;;;;;
Mar;2022;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - MADEIRA;RDO;RCCV;186,64;;;;;
Mar;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PMPV;RSU;RCCV;-32,87;;;;;
Mar;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;PAPEL;RDO;RSU;13,33;;;CTR MACAÈBAS;;
Mar;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;METAL;RDO;RSU;1,77;;;CTR Maca£bas;;
Mar;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;PLµSTICO;RDO;RSU;12,2;;;CTR Maca£bas;;
Mar;2022;COOMARP PAMPULHA;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;5,57;;;CTR Maca£bas;;
Mar;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUO RECICLµVEL RECUPERADO - PNEUS;RSU;RCCV;-27,37;;;;;
Mar;2022;RECUPERAÄ«O ENERGêTICA;RECUPERAÄ«O ENERGêTICA;RES÷DUO RECICLµVEL DESTINADO - PNEUS;RDO;RCCV;27,37;;;;;
Mar;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;RES÷DUOS ELETR‚NICOS;Outros;RCCV;-7,89;;;;;
Mar;2022;Ecosust;DESTINAÄ«O RES÷DUOS PERIGOSO;RES÷DUOS ELETR‚NICOS DESTINADOS;Outros;Perigosos;7,89;;;;;
Mar;2022;ATT MACAÈBAS;DISPOSIÄ«O DE INERTES;PODA PBH;RPO ;RCCV;-3048,51;;;;;
Mar;2022;CTR MACAÈBAS;ATERRAGEM;PODA ATERRADA;RPO ;RPO;3048,51;;;;;
