estado;cidade;local;endereço;bairro;cep;tipo de material;horario_seg_sex;horario_sab_dom;tipo;;;;
SP;São Paulo;SP Vila Mariana 3;RUA JOAQUIM TAVORA, 1159;Vila Mariana;4015002;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Moema 4;AVENIDA JUREMA, 262;Indianópolis;4079001;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Itaquera 2;R AMERICO SALVADOR NOVELLI, 466;Itaquera;8210090;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Tatuapé 3;R SERRA DE BRAGANCA, 922;Vila Gomes Cardim;3318000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Zelina 1;R IBITIRAMA, 1235;Vila Prudente;3133200;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Campinas;CP Viracopos 1;RODOVIA SANTOS DUMONT, 0;Parque Viracopos;13052901;Medicamentos;07:00 - 22:00;07:00 - 22:00;Drogasil;;;;
SP;Campinas;CP Jardim do Lago 1;AV DANTE ALIGHIERI, 44;Jardim do Lago;13050010;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Sapopemba 1;AVENIDA DO ORATORIO, 5683;Jardim Angela Zona Leste;3221300;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Bela Vista 3;RUA PAMPLONA, 386;Jardim Paulista;1405000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Freguesia do Ó 2;AVENIDA MINISTRO PETRONIO PORTELA, 1072;Moinho Velho;2959000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Olímpia 1;RUA FUNCHAL, 449;Vila Olímpia;4551060;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Boituva;Boituva 1;PRACA CORONEL ANTONIO FRANCO, 23;Centro;18550000;Medicamentos;07:00 - 22:00;07:00 - 22:00;Drogasil;;;;
SP;Barra Bonita;Barra Bonita 1;R PRUDENTE DE MORAES, 947;Centro;17340000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Maria Alta 1;AVENIDA CONCEICAO, 1874;Vila Paiva;2072002;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Taboão da Serra;Taboão da Serra 3;AV PAULO AYRES, 626;Parque Pinheiros;6767220;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Jd Marajoara 1;RUA TENENTE JOSE MARIA PINTO, 284;Jardim Taquaral;4675090;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 5;ALAMEDA VIEIRA DE CARVALHO, 363;Santa Teresinha;9210630;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Buarque 1;RUA DONA VERIDIANA, 213;Higienópolis;1238010;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Campos Elíseos 1;ALAMEDA BARÃO DE LIMEIRA, 1087;Campos Elíseos;1202002;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Jd Paulista 2;RUA BATATAES, 444;Jardim Paulista;1423010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Bela Vista 4;RUA CINCINATO BRAGA, 306;Bela Vista;1333010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;S Bernardo Campo 5;AVENIDA CAMINHO DO MAR, 2200;Rudge Ramos;9610000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;S Bernardo Campo 6;AVENIDA FRANCISCO PRESTES MAIA, 1066;Centro;9770000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Mogi das Cruzes;Mogi das Cruzes 3;RUA DOUTOR DEODATO WERTHEIMER, 23;Vila Bras Cubas;8740270;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Ermelino Matarazzo 1;AV PARANAGUA, 1684;Ermelino Matarazzo;3806000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Limão 2;AV GASPAR VAZ DA CUNHA, 52;Vila Prado;2559010;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Louveira;Louveira 1;ARMANDO STECK, 264;Jardim Niero II;13290000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Osasco;Osasco 5;RUA PROFESSOR JOSE AZEVEDO MINHOTO, 431;KM 18;6114000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Mooca 3;RUA TOBIAS BARRETO, 735;Mooca;3176000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vl das Mercês 2;RUA NOSSA SENHORA DAS MERCES, 1214;Vila das Mercês;4165011;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Campo Belo 1;R ANTONIO DE MACEDO SOARES, 1081;Campo Belo;4607001;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Alto Santana 1;R PEDRO DOLL, 161;Santana;2404000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Barueri;Barueri 1;AVENIDA HENRIQUETA MENDES GUERRA, 106;Vila São João;6401160;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Ch St Antonio 3;RUA ALEXANDRE DUMAS, 920;Chácara Santo Antônio Zona Sul;4717001;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Jundiaí;Jundiaí 8;RUA DO RETIRO, 1381;Jardim Primavera;13209201;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vl Esperança 2;RUA ITINGUCU, 165;Vila Ré;3658010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Medeiros 1;RUA FRANCISCO ALVES BEZERRA, 1127;Parque Edu Chaves;2228001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 6;AVENIDA JOAO RAMALHO, 425;Vila Assunção;9030320;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Guarulhos;Guarulhos 3;AVENIDA EMILIO RIBAS, 1969;Jardim Tranquilidade;7051000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Aclimação 3;AVENIDA LINS DE VASCONCELOS, 1837;Cambuci;1537001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Botucatu;Botucatu 3;RUA MAJOR MATHEUS, 610;Vila dos Lavradores;18609083;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Tatuí;Tatuí 2;R SAO BENTO, 615;Centro;18270820;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Nov Cantareira 1;AVENIDA NOVA CANTAREIRA, 170;Tucuruvi;2330000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 7;AVENIDA HIGIENOPOLIS, 325;Vila Gilda;9190360;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Roque;São Roque 1;AVENIDA BRASIL, 107;Centro;18130485;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Vicente;São Vicente 2;AV PRESIDENTE WILSON, 962;Centro;11320000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Jd Ester 1;RUA JOSE FILIPE DA SILVA, 345;Jardim Ester;5372040;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vl Carrão 2;AVENIDA CONSELHEIRO CARRAO, 3445;Vila Carrão;3403003;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP República 3;RUA SANTO ANTONIO, 459;Bela Vista;1314000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Santa Cruz 1;RUA LOEFGREN, 373;Vila Clementino;4040030;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;CP Vl Estanislau 1;AVENIDA JOSE DE SOUZA CAMPOS, 1885;Cambuí;13025320;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Campinas;CP Jd Flamboyant 1;RUA PRESIDENTE ALVES, 1488;Jardim Alto da Barra;13090885;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Alt Ipiranga 1;RUA CIPRIANO BARATA, 1534;Ipiranga;4205001;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Olímpia 2;AVENIDA DOUTOR CARDOSO DE MELO, 510;Vila Olímpia;4548002;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Cursino 1;AV DO CURSINO, 1537;Saúde;4133100;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Planalto Pta 1;AVENIDA INDIANOPOLIS, 3164;Indianópolis;4062003;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Guarulhos;Guarulhos 4;AVENIDA PAULO FACCINI, 2375;Macedo;7111000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Guarulhos;Guarulhos 5;AVENIDA DOUTOR TIMOTEO PENTEADO, 1936;Vila Hulda;7094000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vl Gumercindo 1;RUA VIGARIO ALBERNAZ, 784;Vila Gumercindo;4134021;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Água Rasa 2;AVENIDA SAPOPEMBA, 2848;Vila Regente Feijó;3345000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Matilde 1;RUA DONA MATILDE, 391;Vila Matilde;3512000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;São Bernardo Campo 7;AVENIDA MARIA SERVIDEI DEMARCHI, 1500;Demarchi;9820000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Tatuapé 4;RUA ANTONIO DE BARROS, 1568;Vila Carrão;3401001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Jd Prudência 1;RUA JOSE NEVES, 415;Vila São Paulo;4650141;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Erm Matarazzo 2;AVENIDA SAO MIGUEL, 4537;Parque Boturussu;3871100;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Mooca 4;RUA DO ORATORIO, 982;Mooca;3116000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Santana 2;AVENIDA BRAZ LEME, 1700;Casa Verde;2511000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Franco da Rocha;Franco da Rocha 1;RUA DONA AMALIA SESTINI, 201;Companhia Fazenda Belem;7802260;Medicamentos;07:00 - 22:00;07:00 - 22:00;Drogasil;;;;
SP;Bauru;Bauru 6;AVENIDA GETULIO VARGAS, 0;Vila Aviação;17018711;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Jaú;Jaú 4;AVENIDA ZEZINHO MAGALHAES, 1932;Vila Nova Jaú;17205190;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Osasco;Osasco 6;RUA JOAO CRUDO, 401;Centro;6090000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Osasco;Osasco 7;AVENIDA ANTONIO CARLOS COSTA, 796;Bela Vista;6053004;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Poá;Poá 1;AVENIDA NOVE DE JULHO, 893;Vila das Acácias;8557100;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP São Domingos 1;AVENIDA MUTINGA, 2674A;Jardim Santo Elias;5110000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Vargem Grande Paulista;Vargem Grande Pta 1;AVENIDA ELIAS ALVES DA COSTA, 701;Centro;6730000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Carapicuíba;Carapicuíba 1;AVENIDA INOCENCIO SERAFICO, 848;Centro;6320290;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Osasco;Osasco 8;RUA NOSSA SENHORA IMACULADA CONCEICAO, 269;KM 18;6190100;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Matilde 2;AVENIDA WALDEMAR CARLOS PEREIRA, 588;Vila Talarico;3533000;Medicamentos;07:00 - 22:00;07:00 - 22:00;Drogasil;;;;
SP;São Paulo;Bela Vista 5;RUA MAESTRO CARDIM, 852;Liberdade;1323001;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Mauá;Mauá 1;RUA SÃO SILVESTRE, 139;Jardim Pilar;9370020;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Taboão da Serra;Taboão da Serra 4;RUA GETULIO VARGAS, 54;Vila Santa Luzia;6754030;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Embu das Artes;Embu das Artes 1;AVENIDA ELIAS YAZBEK, 496;Tingidor;6803000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Itaquaquecetuba;Itaquaquecetuba 1;RUA SEBASTIAO FERREIRA DOS SANTOS, 94;Centro;8570060;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Indaiatuba;Indaiatuba 4;AVENIDA FRANCISCO DE PAULA LEITE, 1242;Jardim Califórnia;13344325;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Caetano do Sul;S Caetano do Sul 7;RUA VISCONDE DE INHAUMA, 1004;Osvaldo Cruz;9571380;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Moema;Moema 5;AVENIDA ACOCE, 368;Indianópolis;4075022;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Cidade Líder 1;AVENIDA LIDER, 1892;Cidade Líder;8280005;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Higienópolis 2;RUA SABARA, 442;Higienópolis;1239010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Tatuapé 5;RUA COELHO LISBOA, 398;Cidade Mãe do Céu;3323040;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;CP Jardim Garcia 1;RUA JOSE ROSOLEM, 561;Jardim Londres;13060222;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Panamby 5;RUA JOSE DA SILVA RIBEIRO, 437;Vila Andrade;5726130;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Salto;Salto 1;RUA NOVE DE JULHO, 321;Vila Nova;13322000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Taubaté;Taubaté 5;AV CHARLES SCHNNEIDER BOSQUE FLAMBOYANT, 1700;Parque Senhor do Bonfim;12040000;Medicamentos;10:00 - 22:00;10:00 - 20:00;Drogasil;;;;
SP;Taubaté;Taubaté 6;AVENIDA INDEPENDENCIA, 453;Vila Jaboticabeira;12031000;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Santos;St Encruzilhada 1;AVENIDA SENADOR FEIJÓ, 839;Vila Mathias;11015505;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Tatuapé 6;RUA TUIUTI, 1839;Tatuapé;3307005;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Liberdade 1;RUA CONSELHEIRO FURTADO, 1186;Liberdade;1511001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Carapicuíba;Carapicuíba 2;AVENIDA INOCENCIO SERAFICO, 3500;Vila Silva Ribeiro;6380021;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Jd São Luís 2;ESTRADA DO M BOI MIRIM, 1044;Jardim das Flores;4905001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Alto da Lapa 1;R PIO XI, 308;Alto da Lapa;5060000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Cidade Líder 2;AVENIDA ITAQUERA, 1810;Jardim Santa Maria;3526000;Medicamentos;00:01 - 23:59;00:01 - 23:59;Drogasil;;;;
SP;São Paulo;SP Paulista 3;RUA TREZE DE MAIO, 1974;Bela Vista;1327002;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Jd São Luís 3;ESTRADA DE ITAPECERICA, 498;Vl da Belezas;5835000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Sacoma 1;AVENIDA PATENTE, 826;Jd Patente;4243000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Ourinhos;Ourinhos 3;AVENIDA HASSIB MOFARREJ, 1230;Nova Ourinho;19907430;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Ponte Rasa 2;AVENIDA AGUIA DE HAIA, 3611;Jd Cotinha;3889100;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Sorocaba;Sorocaba 10;AVENIDA ITAVUVU, 440;Vila Olímpia;18075042;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;Cambuí 3;RUA OLAVO BILAC, 307;Cambuí;13024110;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Capão Redondo 1;AVENIDA COMENDADOR SANT'ANNA, 34;Capão Redondo;5866000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Pres. Prudente;Presid Prudente 7;AVENIDA DA SAUDADE, 1920;Cidade Universitária;19050310;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Campinas;Jd Guanabara 1;AVENIDA BARÃO DE ITAPURA, 1903;Botafogo;13020433;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Suzano;Suzano 2;RUA TIRADENTES, 91;Centro;8674195;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Perdizes 4;RUA CAYOWAA, 489;Perdizes;5018000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Artur Alvim 1;RUA MACIEL MONTEIRO, 357;Vl Santa Teresa;3566000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Sumaré;Sumaré 2;AV DA AMIZADE , 2455;Chácara Bela Vista;13175505;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;Ch Primavera 2;RUA ADELINO MARTINS, 390;M Sto Antônio;13087510;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Sumaré;Sumaré 3;R SANTA BARBARA, S/N;Jd Nova Aurora;13180060;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Pres. Prudente;Presid Prudente 8;AVENIDA BRASIL, 1578;Vl São Jorge;19013000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;São Domingos;AVENIDA MUTINGA, 1225;Jd Santo Elias;5110001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;S Bernardo Campo 9;PRACA GIOVANI BREDA, 1500;Assunção;9850310;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Cidade Ademar 1;AVENIDA CUPECE, 2756;Jd Prudencia;4366000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Brooklin 3;AVENIDA MORUMBI, 7920;Santo Amaro;4703001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;Jardim Proença 1;AV PRINCESA DO OESTE, 453;Jd Proença;13026138;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Mogi das Cruzes;Mogi das Cruzes 5;RUA DUARTE DE FREITAS, 333;Pq Monte Líbano;8780240;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Ponte Rasa 1;AVENIDA SAO MIGUEL, 2158;Vl Marieta;3620001;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Sapopemba 2;AVENIDA SAPOPEMBA, 6047;Vl Carvalho dos Santos;3374001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Jundiaí;Jundiaí 9;AVENIDA DOS IMIGRANTES ITALIANOS, 2250;Ponte de São João;13218090;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;S Bernardo Campo 10;AVENIDA KENNEDY, 615;Jd Mar;9726262;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Hortolândia;Hortolândia 2;RUA ZACHARIAS COSTA CAMARGO, 4;Loteamento Remanso Campineiro;13184280;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Mooca 5;RUA TERESINA, 253;Vl Bertioga;3185010;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Bela Vista 6;AVENIDA BRIGADEIRO LUIS ANTONIO, 767;Bela Vista;1317001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Olímpia 3;RUA JOAO CACHOEIRA, 1244;Vila Nova Conceição;4535005;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Pres. Prudente;Presid Prudente 9;AV CORONEL JOSÉ SOARES MARCONDES, 834;Residencial;19010080;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;S Bernardo Campo 11;AVENIDA ALVARO GUIMARAES, 484;Planalto;9890001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Caetano do Sul;S Caetano do Sul 8;AVENIDA PRESIDENTE KENNEDY, 1637;Olímpico;9560010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vl Andrade 2;AVENIDA JOSE GALANTE, 600;Vila Morumby;5642001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Taubaté;Taubaté 7;RUA BAHIA, 675;Centro;12062100;Medicamentos;07:00 - 22:00;07:00 - 22:00;Drogasil;;;;
SP;Guaratinguetá;Guaratinguetá 2;AVENIDA JOÃO PESSOA, 1492;Pedregulho;12515010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Bela Vista 7;RUA AUGUSTA, 1065;Jardins;1305100;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Jd Marajoara 2;RUA SOCRATES, 240;Vila Sofia;4671070;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Barueri;Alphaville 2;ALAMEDA RIO NEGRO, 1477;Alphaville Industrial;6454002;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Brasilândia 1;AV CANTIDIO SAMPAIO, 936;Vila Souza;2860150;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Vl N Conceição 2;RUA JOAO LOURENCO, 331;Vila Nova Conceição;4508030;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Ourinhos;Ourinhos 4;RUA RIO DE JANEIRO, 1290;Vila São José;19900002;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Sorocaba;Sorocaba 11;AV PROFESSORA IZORAIDA MARQUES PERES, 440;Parque Campolim;18048110;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Cachoeirinha 1;AVENIDA PARADA PINTO, 310;Vila Nova Cachoeirinha;2611002;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vl Maria Alta 2;AVENIDA DAS CEREJEIRAS, 1185;Jardim Japão;2124000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Alto Pinheiros 2;AV PROFESSOR MANUEL JOSÉ CHAVES, 200;Alto de Pinheiros;5463070;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Itaquera 3;PCA ANA DAS DORES CARVALHO, 25;Antônio Estêvão Carvalho;8220230;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;São Lucas 1;AVENIDA DO ORATORIO, 1814;Vila Independência;3220000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Vila Clementino 3;RUA PEDRO DE TOLEDO, 417;Vila Clementino;4039031;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;Cidade Universitária;RUA MARIA TEREZA DIAS DA SILVA, 852;Cidade Universitária Campinei;13083820;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Lajeado 1;ESTR. DO LAGEADO VELHO, 760;Vila Iolanda(Lajeado);8451056;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;Tatuapé 7;AVENIDA CELSO GARCIA, 4076;Tatuapé;3064002;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Campinas;Chácara Primavera 3;RUA JORGE DE FIGUEIREDO CORREA, 1505;Chácara Primavera;13087490;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Jundiaí;Jundiaí 10;AVENIDA ANTÔNIO PINCINATO, 42;Rec Q Centenário;13211770;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
