id,estado,cidade,local,endereço,bairro,tipo_de_material,horario_seg_sex,horario_sab,tipo,estado_nome
682,SP,São Paulo,Padre Nildo do Amaral,"Rua Padre Nildo do Amaral Júnior, nº 900",Vila Nova Curuçá,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
683,SP,São Paulo,Tereza Cristina,"Rua Tereza Cristina, nº 10, esquina com Avenida do Estado",Vila Monumento,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
684,SP,São Paulo,Santa Cruz,"Rua Santa Cruz, nº 1452 (Baixo do Viaduto Santa Cruz)",Vila Mariana,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
685,SP,São Paulo,Vila das Mercês,"Rua Italva, nº 86",Saúde,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
686,SP,São Paulo,Comandante Taylor,"Rua Comandante Taylor, nº 690 (Baixo do Viaduto Comandante Taylor)",Ipiranga,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
687,SP,São Paulo,Moreira,"Rua João Batista de Godói, nº 1164",Jardim das Oliveiras,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
688,SP,São Paulo,Mãe Preta,"Avenida Dama Entre Verdes, nº 21",Vila Curuçá,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
689,SP,São Paulo,Pesqueiro,"Rua Caiuás, nº 18, esquina com Avenida Itamerendiba",Jardim Ida Guedes,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
690,SP,São Paulo,Flamingo,"Rua Alexandre Dias Nogueira, nº353",Vila Nova Curuçá,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
691,SP,São Paulo,Itaim Paulista,"Rua Barão de Almeida Galeão, altura do nº61",Itaim Paulista,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
692,SP,São Paulo,Jardim Indaiá,"Rua Rossini Pinto, altura do nº 214",Jardim Indaiá,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
693,SP,São Paulo,Parque Guarani,"Rua Manuel Alves da Rocha, nº 584",Parque Guarani,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
694,SP,São Paulo,Oswaldo Valle Cordeiro,"Av. Osvaldo Valle Cordeiro, nº 405",Jardim Brasília (Zona Leste),"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
695,SP,São Paulo,Cidade Lider,"Rua Charles Manguin, nº 20",Jardim Marília,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
696,SP,São Paulo,Parque do Carmo,"Rua Machado Nunes, nº 95",Jardim Nossa Senhora do Carmo,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
697,SP,São Paulo,Corinthians,"Rua Ana Perena, nº 155",Conjunto Residencial José Bonifácio,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
698,SP,São Paulo,Caldeirão,"Rua Major Vitorino de Souza Rocha, altura do nº148",Vila Santa Teresinha,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
699,SP,São Paulo,Imigrantes,Rua Opixe,Vila Guarani (Zona Sul),"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
700,SP,São Paulo,Jabaquara,"Rua Jupatis, nº140",Vila Mira,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
701,SP,São Paulo,Anselmo Machado,"Avenida Paulo Lincoln do Valle Pontin, altura do nº 550",Jaçanã,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
702,SP,São Paulo,Silvio Bittencourt,"Rua Maria Amália Lopes Azevedo, nº 4008",Vila Albertina,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
703,SP,São Paulo,Viaduto Antártica,Rua Robert Bosch (Baixos Viaduto Antártica),Parque Industrial Tomas Edson,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
704,SP,São Paulo,Vila Jaguara,"Rua Agrestina, nº 189",Vila Jaguara,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
705,SP,São Paulo,Piraporinha,"Rua João de Abreu, nº326",Jardim Tupã,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
706,SP,São Paulo,São Luis,"Rua Pedro Armani, nº 252",Jardim Letícia,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
707,SP,São Paulo,Bresser,"Pça. Giuseppe Cesari, nº 54 (Baixo do Viaduto Bresser)",Brás,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
708,SP,São Paulo,Tatuapé,"Avenida Salim Farah Maluf, nº 179, Praça Tito Lívio Ferreira",Tatuapé,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
709,SP,São Paulo,Brás,"Avenida Presidente Wilson, nº 1 (Baixo Viaduto Professor Alberto Mesquita de Carvalho)",Mooca,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
710,SP,São Paulo,Mooca,"Avenida Pires do Rio, nº 600 (Baixo Viaduto Bresser)",Belenzinho,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
711,SP,São Paulo,Pari,"Avenida Carlos de Campos, nº 996 (defronte), esquina com Avenida Presidente Castelo Branco",Pari,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
712,SP,São Paulo,Belém,"Rua Belarmino Matos, nº 26 (baixos do Viaduto Guadalajara)",Belenzinho,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
713,SP,São Paulo,Vila Luisa,"Praça Dante Maron, nº 92 (Baixos Viaduto Engenheiro Alberto Badra)",Guaiúna,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
714,SP,São Paulo,Água Rasa,"Av. Salim Farah Maluf, nº 1500",Quarta Parada,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
715,SP,São Paulo,Mendes Caldeira,"Rua Monsenhor Andrade, nº 865",Brás,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
716,SP,São Paulo,Mooca ll,"Rua Pantojo, nº 1.147",Vila Regente Feijó,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
717,SP,São Paulo,Condessa,"Avenida Condessa Elizabeth de Robiano, altura do nº 930",Parque São Jorge,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
718,SP,São Paulo,Penha I,"Rua Doutor. Heládio, nº 104",Vila Esperança,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
719,SP,São Paulo,Tiquatira,"Rua Amorim Diniz, nº 415",Jardim Jaú (Zona Leste),"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
720,SP,São Paulo,Gamelinha,"Rua Morfeu, nº 25, esquina com Avenida Edgar dos Santos",Jardim Santo Antônio,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
721,SP,São Paulo,Vila Matilde,"Rua Mateus de Siqueira, nº 375, com Praça Leonildes Ramos Saigo",Jardim Triana,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
722,SP,São Paulo,Cangaíba,"Rua Luciano Nogueira, altura do nº 241",Cangaíba,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
723,SP,São Paulo,Franquinho,"Rua Praia de Mucuripe, nº 685",Jardim Artur Alvim,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
724,SP,São Paulo,Dalila,"Rua Inacio da Costa nº 740, esquina com a Avenida Aricanduva",Vila Dalila,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
725,SP,São Paulo,COHAB Artur Alvim,Avenida. Padre Estanislau de Campos nº 56,Conjunto Habitacional Padre Manoel da Nóbrega,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
726,SP,São Paulo,Vila Talarico,"Avenida Bernardino Brito Fonseca de Carvalho, nº 1.050",Vila Talarico,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
727,SP,São Paulo,Recanto dos Humildes,"Rua Sales Gomes, nº 415",Vila Perus,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
728,SP,São Paulo,Jardim Santa Fé,Rua Salvador Albano nº156,Jardim Santa Fé (Zona Oeste),"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
729,SP,São Paulo,Pinheiros,"Praça do Cancioneiro, nº 15 (Baixos da Ponte Engenheiro Ary Torres)",Cidade Monções,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
730,SP,São Paulo,Vila Madalena,"Rua Girassol, nº 15, esquina Rua Luís Murat",Vila Madalena,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
731,SP,São Paulo,Alto de Pinheiros,Praça Arcipreste Anselmo de Oliveira,Alto de Pinheiros,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
732,SP,São Paulo,Cônego José Salomon,"Avenida. Cônego José Salomon, nº 861",Vila Portugal,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
733,SP,São Paulo,Vigário Godói,"Rua Vigário Godói, nº 480",Vila Zat,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
734,SP,São Paulo,Voith,"Avenida Atílio Brugnoli, nº 489",Parque Nações Unidas,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
735,SP,São Paulo,Alexios Jafet,"Rua Alexios Jafet, nº 233",Jardim Ipanema (Zona Oeste),"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
736,SP,São Paulo,Tucuruvi,"Rua Eduardo Vicente Nasser, nº 519",Barro Branco (Zona Norte),"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
737,SP,São Paulo,Santana,"Avenida Zaki Narchi, nº375",Carandiru,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
738,SP,São Paulo,Alceu Maynard de Araújo,"Avenida Professor Alceu Maynard de Araújo, nº 330 - ao lado da Central de Triagem",Vila Cruzeiro,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
739,SP,São Paulo,Vicente Rao,"Avenida Vicente Rao, nº 308 sentido Diadema (Baixo do Viaduto José Diniz)",Jardim Petrópolis,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
740,SP,São Paulo,Pedro Bueno,"Rua João de Lery, altura do nº 503",Parque Jabaquara,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
741,SP,São Paulo,Vitor Manzini,"Praça Dom Francisco de Sousa, nº 635",Santo Amaro,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
742,SP,São Paulo,Cipoaba,"Rua Padre Luis de Siqueira, nº 947, com Avenida Rodolfo Pirani",Jardim Rodolfo Pirani,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
743,SP,São Paulo,Iguatemi,"Rua Francisco de Melo Palheta, nº1548",Parque Boa Esperança,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
744,SP,São Paulo,Montalvania,Rua Montalvania nº 195,Jardim São Cristóvão,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
745,SP,São Paulo,Lima Bonfante,"Rua Capitão-mor Lázaro da Costa, nº 251",Jardim São Francisco,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
746,SP,São Paulo,Imperador,"Avenida. Ribeirão Jacu, nº 201 (Baixo do Viaduto Jacu Pêssego)",Jardim das Camélias,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
747,SP,São Paulo,Carlito Maia,"Rua Domingos Fernandes Nobre, nº 109",Vila Itaim,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
748,SP,São Paulo,Pedro Nunes,"Rua da Polka, nº 100",Jardim Pedro José Nunes,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
749,SP,São Paulo,Itaqueruna,"Rua Domitila d'Abril, nº 88",Cidade Nova São Miguel,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
750,SP,São Paulo,Varre Vila,"Rua Primeiro de Maio, defronte nº 106",União de Vila Nova,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
751,SP,São Paulo,Vitória Popular,Rua El Rey nº 508,Jardim São Carlos (Zona Leste),"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
752,SP,São Paulo,Jardim Helena,"Rua Cosme dos Santos, nº 110",Jardim Helena,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
753,SP,São Paulo,Jardim Romano,"Rua Duarte Martins Mourão, nº 400",Jardim Santa Margarida,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
754,SP,São Paulo,Jardim Lapena,"Rua Rafael Zimbard, altura do nº78",Jardim Nair,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
755,SP,São Paulo,Sapopemba,"Rua Francesco Usper, nº 550",Conjunto Habitacional Teotonio Vilela,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
756,SP,São Paulo,Vila Cardoso Franco,"Rua dos Vorás, nº 25",Conjunto Residencial Sitio Oratório,"Coleta Seletiva, Construção civil, Óleo de cozinha, Eletrônicos, Borracha",06:00h-22:00h,06:00h-18:00h,Ecoponto,São Paulo
